IROWID,iVehicleID,vLat,vLong,vAccuracy,vDirection,dSpeed,vUpdateReason,dtLastUpdated,dtDeviceTime,vVehDirection
8136524,684,38.588814,-92.20845,10,288.04,38.71,APC,56:04.8,7/3/2024 6:56:01,W
8136534,684,38.588913,-92.208771,10,291.53,32.04,APC,56:10.7,7/3/2024 6:56:04,W
8136535,684,38.588982,-92.208969,10,294.03,18.71,APC,56:10.7,7/3/2024 6:56:07,NW
8136552,684,38.589062,-92.209183,10,295.56,29.82,APC,56:16.8,7/3/2024 6:56:10,NW
8136553,684,38.589195,-92.209503,10,298,40.19,APC,56:16.8,7/3/2024 6:56:13,NW
8136569,684,38.589371,-92.209885,10,300.52,47.41,APC,56:22.8,7/3/2024 6:56:16,NW
8136570,684,38.589596,-92.210281,10,306.01,53.71,APC,56:22.9,7/3/2024 6:56:19,NW
8136571,684,38.589863,-92.210709,10,308.59,59.08,APC,56:23.6,7/3/2024 6:56:22,NW
8136584,684,38.590179,-92.211151,10,312.45,64.26,APC,56:30.7,7/3/2024 6:56:25,NW
8136585,684,38.590611,-92.211792,10,310.77,66.3,APC,56:30.7,7/3/2024 6:56:28,NW
8136596,684,38.590809,-92.212128,10,307.01,67.23,APC,56:36.7,7/3/2024 6:56:31,NW
8136597,684,38.591084,-92.212646,10,304.19,64.82,APC,56:36.7,7/3/2024 6:56:34,NW
8136616,684,38.591354,-92.213165,10,303.65,65.75,APC,56:42.7,7/3/2024 6:56:37,NW
8136617,684,38.591633,-92.213707,10,303.37,67.97,APC,56:42.8,7/3/2024 6:56:40,NW
8136618,684,38.591923,-92.214256,10,304.05,69.26,APC,56:44.8,7/3/2024 6:56:43,NW
8136628,684,38.592216,-92.214813,10,303.94,70.01,APC,56:50.7,7/3/2024 6:56:46,NW
8136629,684,38.592491,-92.215378,10,301.91,68.89,APC,56:50.8,7/3/2024 6:56:49,NW
8136640,684,38.592743,-92.21595,10,299.41,68.15,APC,56:56.7,7/3/2024 6:56:52,NW
8136641,684,38.592972,-92.216545,10,296.22,69.08,APC,56:56.7,7/3/2024 6:56:55,NW
8136663,684,38.593193,-92.217148,10,295.12,70.38,APC,57:03.0,7/3/2024 6:56:58,NW
8136664,684,38.593426,-92.217758,10,296.05,70.93,APC,57:03.1,7/3/2024 6:57:01,NW
8136677,684,38.593647,-92.218361,10,295.12,70.19,APC,57:08.7,7/3/2024 6:57:04,NW
8136678,684,38.593849,-92.218979,10,292.69,70.38,APC,57:08.7,7/3/2024 6:57:07,NW
8136687,684,38.594021,-92.219635,10,288.55,72.41,APC,57:16.7,7/3/2024 6:57:10,W
8136688,684,38.594173,-92.220299,10,286.32,73.15,APC,57:16.7,7/3/2024 6:57:13,W
8136703,684,38.594299,-92.220917,10,284.62,64.26,APC,57:22.7,7/3/2024 6:57:16,W
8136704,684,38.594402,-92.221436,10,284.25,52.97,APC,57:22.7,7/3/2024 6:57:19,W
8136705,684,38.594479,-92.221878,10,282.57,44.63,APC,57:23.8,7/3/2024 6:57:22,W
8136724,684,38.594551,-92.222244,10,284.13,36.67,APC,57:29.8,7/3/2024 6:57:25,W
8136725,684,38.594608,-92.222527,10,284.45,27.04,APC,57:29.8,7/3/2024 6:57:28,W
8136736,684,38.594635,-92.222687,10,282.18,11.11,APC,57:36.7,7/3/2024 6:57:31,W
8136737,684,38.59465,-92.222748,10,287.46,4.63,APC,57:36.7,7/3/2024 6:57:34,W
8136750,684,38.594654,-92.222832,10,273.49,14.26,APC,57:42.7,7/3/2024 6:57:37,W
8136751,684,38.594566,-92.222961,10,228.89,20.19,APC,57:42.7,7/3/2024 6:57:40,SW
8136765,684,38.594357,-92.222984,10,184.92,30.37,APC,57:49.7,7/3/2024 6:57:43,S
8136766,684,38.594055,-92.222992,10,181.19,42.78,APC,57:49.7,7/3/2024 6:57:46,S
8136767,684,38.5937,-92.223,10,181.01,48.71,APC,57:50.8,7/3/2024 6:57:49,S
8136784,684,38.593338,-92.223007,10,180.87,48.15,APC,57:57.8,7/3/2024 6:57:52,S
8136785,684,38.592991,-92.223007,10,180,45.19,APC,57:57.8,7/3/2024 6:57:55,S
8136801,684,38.592697,-92.223007,10,180,37.97,APC,58:03.7,7/3/2024 6:57:58,S
8136802,684,38.592415,-92.22303,10,183.65,38.15,APC,58:03.7,7/3/2024 6:58:01,S
8136827,684,38.592148,-92.223045,10,182.51,33.34,APC,58:15.7,7/3/2024 6:58:04,S
8136828,684,38.591885,-92.223045,10,180,33.71,APC,58:15.7,7/3/2024 6:58:07,S
8136829,684,38.591656,-92.223053,10,181.56,29.82,APC,58:15.7,7/3/2024 6:58:10,S
8136830,684,38.591461,-92.223053,10,180,22.96,APC,58:15.8,7/3/2024 6:58:13,S
8136845,684,38.591328,-92.223053,10,180,13.52,APC,58:22.8,7/3/2024 6:58:16,S
8136846,684,38.591255,-92.223129,10,219.14,12.22,APC,58:22.8,7/3/2024 6:58:19,SW
8136858,684,38.59127,-92.223289,10,276.84,19.63,APC,58:29.7,7/3/2024 6:58:22,W
8136859,684,38.591328,-92.223541,10,286.41,30.19,APC,58:29.7,7/3/2024 6:58:25,W
8136860,684,38.591389,-92.223885,10,282.78,38.15,APC,58:29.9,7/3/2024 6:58:28,W
8136873,684,38.591461,-92.224281,10,283.1,42.97,APC,58:36.9,7/3/2024 6:58:31,W
8136874,684,38.591537,-92.224678,10,283.76,42.04,APC,58:36.9,7/3/2024 6:58:34,W
8136894,684,38.591621,-92.225067,10,285.44,40,APC,58:44.7,7/3/2024 6:58:37,W
8136895,684,38.59169,-92.225395,10,285.06,33.89,APC,58:44.7,7/3/2024 6:58:40,W
8136925,684,38.59174,-92.22567,10,283.1,24.82,APC,58:56.7,7/3/2024 6:58:43,W
8136926,684,38.591774,-92.225815,10,286.7,12.96,APC,58:56.7,7/3/2024 6:58:46,W
8136927,684,38.591766,-92.225845,10,251.16,0,APC,58:56.7,7/3/2024 6:58:49,W
8136928,684,38.591774,-92.225845,10,0,0,APC,58:56.8,7/3/2024 6:58:52,W
8136929,684,38.59177,-92.225891,10,263.65,8.89,APC,58:57.0,7/3/2024 6:58:55,W
8136940,684,38.591801,-92.226036,10,285.3,17.04,APC,59:03.7,7/3/2024 6:58:58,W
8136941,684,38.591831,-92.226143,10,289.73,5.19,APC,59:03.8,7/3/2024 6:59:01,W
8136956,684,38.591839,-92.226143,10,0,0,APC,59:10.7,7/3/2024 6:59:04,W
8136957,684,38.591843,-92.226151,10,302.61,0,APC,59:10.7,7/3/2024 6:59:07,NW
8136969,684,38.591843,-92.226158,10,270,0,APC,59:17.8,7/3/2024 6:59:10,W
8136970,684,38.591846,-92.226158,10,0,0,APC,59:17.8,7/3/2024 6:59:13,W
8136983,684,38.591846,-92.226158,10,0,0,APC,59:23.7,7/3/2024 6:59:16,W
8136984,684,38.591846,-92.226166,10,270,0,APC,59:23.8,7/3/2024 6:59:19,W
8136985,684,38.59185,-92.226181,10,288.84,5.37,APC,59:24.0,7/3/2024 6:59:22,W
8137014,684,38.591911,-92.226242,10,321.99,14.26,APC,59:36.7,7/3/2024 6:59:25,NW
8137015,684,38.592045,-92.226173,10,21.92,21.48,APC,59:36.7,7/3/2024 6:59:28,N
8137016,684,38.592216,-92.226051,10,29.15,29.08,APC,59:36.7,7/3/2024 6:59:31,NE
8137017,684,38.592445,-92.22596,10,17.25,34.26,APC,59:36.7,7/3/2024 6:59:34,N
8137029,684,38.59272,-92.225883,10,12.34,38.89,APC,59:42.7,7/3/2024 6:59:37,N
8137030,684,38.593029,-92.225845,10,5.49,42.23,APC,59:42.7,7/3/2024 6:59:40,N
8137048,684,38.593361,-92.225815,10,4.04,44.63,APC,59:50.7,7/3/2024 6:59:43,N
8137049,684,38.593674,-92.225807,10,1.14,41.48,APC,59:50.8,7/3/2024 6:59:46,N
8137050,684,38.593964,-92.225784,10,3.55,38.15,APC,59:51.1,7/3/2024 6:59:49,N
8137057,684,38.594212,-92.225777,10,1.26,31.48,APC,59:58.7,7/3/2024 6:59:52,N
8137058,684,38.594437,-92.225761,10,3.18,28.71,APC,59:58.7,7/3/2024 6:59:55,N
8137077,684,38.594624,-92.225761,10,0,22.04,APC,00:04.9,7/3/2024 6:59:58,N
8137078,684,38.594723,-92.225754,10,3.16,10.56,APC,00:04.9,7/3/2024 7:00:01,N
8137091,684,38.594772,-92.225754,10,0,4.63,APC,00:11.8,7/3/2024 7:00:04,N
8137092,684,38.594772,-92.225754,10,0,0,APC,00:11.8,7/3/2024 7:00:07,N
8137102,684,38.594784,-92.225746,10,27.52,0,APC,00:17.7,7/3/2024 7:00:10,NE
8137103,684,38.594795,-92.225739,10,26.44,0,APC,00:17.7,7/3/2024 7:00:13,NE
8137122,684,38.594803,-92.225739,10,0,0,APC,00:23.8,7/3/2024 7:00:16,NE
8137123,684,38.594803,-92.225739,10,0,0,APC,00:23.8,7/3/2024 7:00:19,NE
8137124,684,38.594803,-92.225739,10,0,0,APC,00:24.2,7/3/2024 7:00:22,NE
8137136,684,38.594803,-92.225739,10,0,0,APC,00:31.8,7/3/2024 7:00:25,NE
8137137,684,38.594868,-92.225746,10,355.19,15.37,APC,00:31.8,7/3/2024 7:00:28,N
8137150,684,38.595055,-92.225746,10,0,28.52,APC,00:37.8,7/3/2024 7:00:31,N
8137151,684,38.595242,-92.225716,10,7.15,23.89,APC,00:37.8,7/3/2024 7:00:34,N
8137152,684,38.595379,-92.225677,10,12.54,18.15,APC,00:39.2,7/3/2024 7:00:37,N
8137167,684,38.595451,-92.225555,10,52.94,17.04,APC,00:45.8,7/3/2024 7:00:40,NE
8137168,684,38.595451,-92.225349,10,90,23.71,APC,00:45.8,7/3/2024 7:00:43,E
8137185,684,38.595387,-92.22506,10,105.82,34.08,APC,00:51.7,7/3/2024 7:00:46,E
8137186,684,38.595333,-92.224716,10,101.36,37.23,APC,00:51.7,7/3/2024 7:00:49,E
8137222,684,38.595337,-92.224396,10,89.08,32.41,APC,01:10.8,7/3/2024 7:00:52,E
8137223,684,38.595383,-92.224167,10,75.59,21.48,APC,01:10.9,7/3/2024 7:00:55,E
8137224,684,38.595413,-92.22406,10,70.27,11.3,APC,01:10.9,7/3/2024 7:00:58,E
8137225,684,38.59547,-92.223885,10,67.38,22.04,APC,01:11.0,7/3/2024 7:01:01,NE
8137226,684,38.595558,-92.22364,10,65.32,30.74,APC,01:11.1,7/3/2024 7:01:04,NE
8137227,684,38.595676,-92.223328,10,64.18,37.97,APC,01:11.2,7/3/2024 7:01:07,NE
8137228,684,38.595795,-92.222954,10,67.85,43.52,APC,01:12.3,7/3/2024 7:01:10,E
8137250,684,38.595879,-92.222542,10,75.38,44.08,APC,01:18.8,7/3/2024 7:01:13,E
8137251,684,38.595905,-92.222,10,86.49,39.82,APC,01:18.8,7/3/2024 7:01:16,E
8137271,684,38.595905,-92.221779,10,90,34.45,APC,01:29.8,7/3/2024 7:01:19,E
8137272,684,38.595898,-92.221535,10,92.1,21.3,APC,01:29.8,7/3/2024 7:01:22,E
8137273,684,38.595886,-92.221405,10,96.74,11.11,APC,01:29.9,7/3/2024 7:01:25,E
8137287,684,38.595882,-92.221375,10,99.68,0,APC,01:35.8,7/3/2024 7:01:28,E
8137288,684,38.595882,-92.221367,10,90,0,APC,01:35.8,7/3/2024 7:01:31,E
8137301,684,38.595879,-92.221367,10,180,0,APC,01:41.7,7/3/2024 7:01:34,S
8137302,684,38.595882,-92.221344,10,80.53,5,APC,01:41.7,7/3/2024 7:01:37,E
8137303,684,38.595875,-92.221184,10,93.2,23.15,APC,01:42.4,7/3/2024 7:01:40,E
8137319,684,38.59584,-92.220863,10,97.94,37.78,APC,01:49.7,7/3/2024 7:01:43,E
8137320,684,38.595787,-92.220436,10,99.02,47.97,APC,01:49.7,7/3/2024 7:01:46,E
8137334,684,38.595718,-92.219955,10,100.4,50.93,APC,01:56.7,7/3/2024 7:01:49,E
8137335,684,38.595669,-92.219475,10,97.44,50,APC,01:56.7,7/3/2024 7:01:52,E
8137349,684,38.595604,-92.219017,10,100.29,48.15,APC,02:02.7,7/3/2024 7:01:55,E
8137350,684,38.595531,-92.218567,10,101.73,49.08,APC,02:02.8,7/3/2024 7:01:58,E
8137366,684,38.59547,-92.218086,10,99.22,51.67,APC,02:08.7,7/3/2024 7:02:01,E
8137367,684,38.595444,-92.217567,10,93.67,54.08,APC,02:08.7,7/3/2024 7:02:04,E
8137368,684,38.595394,-92.217056,10,97.14,52.97,APC,02:09.4,7/3/2024 7:02:07,E
8137380,684,38.595284,-92.216583,10,106.57,50.93,APC,02:15.7,7/3/2024 7:02:10,E
8137381,684,38.595081,-92.216179,10,122.74,51.3,APC,02:15.8,7/3/2024 7:02:13,SE
8137399,684,38.594852,-92.215775,10,125.95,51.67,APC,02:21.7,7/3/2024 7:02:16,SE
8137400,684,38.594608,-92.215363,10,127.15,53.34,APC,02:21.7,7/3/2024 7:02:19,SE
8137412,684,38.594368,-92.214973,10,128.22,51.12,APC,02:27.7,7/3/2024 7:02:22,SE
8137413,684,38.594124,-92.214577,10,128.25,52.78,APC,02:27.7,7/3/2024 7:02:25,SE
8137428,684,38.593914,-92.214142,10,121.7,53.34,APC,02:36.7,7/3/2024 7:02:28,SE
8137429,684,38.593742,-92.213676,10,115.28,54.45,APC,02:36.7,7/3/2024 7:02:31,SE
8137430,684,38.593578,-92.213203,10,113.92,54.26,APC,02:36.7,7/3/2024 7:02:34,SE
8137440,684,38.593407,-92.212723,10,114.5,55.19,APC,02:43.7,7/3/2024 7:02:37,SE
8137441,684,38.593227,-92.212257,10,116.3,52.97,APC,02:43.7,7/3/2024 7:02:40,SE
8137485,684,38.593071,-92.21183,10,115.05,48.52,APC,03:02.7,7/3/2024 7:02:43,SE
8137486,684,38.592918,-92.211449,10,117.19,42.78,APC,03:02.8,7/3/2024 7:02:46,SE
8137487,684,38.592819,-92.211166,10,114.11,28.89,APC,03:02.8,7/3/2024 7:02:49,SE
8137488,684,38.592758,-92.210999,10,115.05,15.74,APC,03:02.8,7/3/2024 7:02:52,SE
8137489,684,38.592731,-92.210915,10,112.35,5.93,APC,03:02.8,7/3/2024 7:02:55,E
8137490,684,38.59272,-92.210869,10,107.01,8.15,APC,03:02.8,7/3/2024 7:02:58,E
8137491,684,38.592785,-92.210747,10,55.72,19.08,APC,03:03.5,7/3/2024 7:03:01,NE
8137510,684,38.592968,-92.210709,10,9.22,27.04,APC,03:11.7,7/3/2024 7:03:04,N
8137511,684,38.593235,-92.210693,10,2.68,39.26,APC,03:11.7,7/3/2024 7:03:07,N
8137520,684,38.593559,-92.210686,10,0.97,45.19,APC,03:18.6,7/3/2024 7:03:10,N
8137521,684,38.593918,-92.210663,10,2.87,48.52,APC,03:18.7,7/3/2024 7:03:13,N
8137522,684,38.594318,-92.210648,10,1.68,51.49,APC,03:18.7,7/3/2024 7:03:16,N
8137537,684,38.594692,-92.210625,10,2.75,49.26,APC,03:24.7,7/3/2024 7:03:19,N
8137538,684,38.595039,-92.210609,10,2.06,43.52,APC,03:24.7,7/3/2024 7:03:22,N
8137558,684,38.595306,-92.210609,10,0,33.71,APC,03:31.8,7/3/2024 7:03:25,N
8137559,684,38.595562,-92.210609,10,0,33.71,APC,03:31.8,7/3/2024 7:03:28,N
8137572,684,38.595783,-92.210602,10,1.42,29.63,APC,03:37.8,7/3/2024 7:03:31,N
8137573,684,38.596001,-92.210602,10,0,28.89,APC,03:37.8,7/3/2024 7:03:34,N
8137585,684,38.596191,-92.210594,10,1.88,14.26,APC,03:43.8,7/3/2024 7:03:37,N
8137586,684,38.596245,-92.210594,10,0,10.37,APC,03:43.8,7/3/2024 7:03:40,N
8137587,684,38.596321,-92.21067,10,321.99,13.7,APC,03:45.7,7/3/2024 7:03:43,NW
8137604,684,38.596321,-92.210854,10,270,20.74,APC,03:52.7,7/3/2024 7:03:46,W
8137605,684,38.596333,-92.211159,10,272.88,37.41,APC,03:52.8,7/3/2024 7:03:49,W
8137616,684,38.596344,-92.21154,10,272.12,39.82,APC,03:59.7,7/3/2024 7:03:52,W
8137617,684,38.596371,-92.211922,10,275.17,35.56,APC,03:59.7,7/3/2024 7:03:55,W
8137628,684,38.596397,-92.212151,10,278.27,16.85,APC,04:05.8,7/3/2024 7:03:58,W
8137629,684,38.596405,-92.212219,10,278.56,6.11,APC,04:05.8,7/3/2024 7:04:01,W
8137647,684,38.596409,-92.212296,10,273.8,10.56,APC,04:11.7,7/3/2024 7:04:04,W
8137648,684,38.596409,-92.212479,10,270,21.67,APC,04:11.8,7/3/2024 7:04:07,W
8137663,684,38.596424,-92.212746,10,274.11,30.74,APC,04:18.7,7/3/2024 7:04:10,W
8137664,684,38.596436,-92.213058,10,272.82,35.19,APC,04:18.8,7/3/2024 7:04:13,W
8137665,684,38.596443,-92.213432,10,271.37,38.52,APC,04:18.8,7/3/2024 7:04:16,W
8137678,684,38.596455,-92.213791,10,272.45,37.04,APC,04:24.8,7/3/2024 7:04:19,W
8137679,684,38.596478,-92.214157,10,274.6,39.45,APC,04:24.8,7/3/2024 7:04:22,W
8137680,684,38.596497,-92.214508,10,273.96,35.56,APC,04:27.7,7/3/2024 7:04:25,W
8137693,684,38.596504,-92.21489,10,271.34,38.89,APC,04:33.8,7/3/2024 7:04:28,W
8137694,684,38.596516,-92.215248,10,272.46,37.41,APC,04:33.8,7/3/2024 7:04:31,W
8137714,684,38.596527,-92.21553,10,272.86,25.74,APC,04:40.7,7/3/2024 7:04:34,W
8137715,684,38.596535,-92.215668,10,274.24,9.26,APC,04:40.8,7/3/2024 7:04:37,W
8137726,684,38.596542,-92.215736,10,277.5,6.48,APC,04:46.7,7/3/2024 7:04:40,W
8137727,684,38.596611,-92.215797,10,325.36,15,APC,04:46.8,7/3/2024 7:04:43,NW
8137743,684,38.596775,-92.215782,10,4.09,25.56,APC,04:52.8,7/3/2024 7:04:46,N
8137744,684,38.597015,-92.215752,10,5.58,33.71,APC,04:52.8,7/3/2024 7:04:49,N
8137755,684,38.597286,-92.215729,10,3.79,36.3,APC,04:59.8,7/3/2024 7:04:52,N
8137756,684,38.597576,-92.215714,10,2.31,38.71,APC,04:59.8,7/3/2024 7:04:55,N
8137776,684,38.597897,-92.215683,10,4.32,42.23,APC,05:05.8,7/3/2024 7:04:58,N
8137777,684,38.598167,-92.215668,10,2.49,35.93,APC,05:05.9,7/3/2024 7:05:01,N
8137778,684,38.598469,-92.215668,10,0,41.3,APC,05:06.8,7/3/2024 7:05:04,N
8137786,684,38.598808,-92.215622,10,6.05,45.74,APC,05:14.8,7/3/2024 7:05:07,N
8137787,684,38.599117,-92.215607,10,2.17,42.6,APC,05:14.8,7/3/2024 7:05:10,N
8137805,684,38.599453,-92.215591,10,2.13,43.71,APC,05:20.7,7/3/2024 7:05:13,N
8137806,684,38.599785,-92.215584,10,0.94,43.71,APC,05:20.8,7/3/2024 7:05:16,N
8137824,684,38.600121,-92.215569,10,2,42.97,APC,05:27.7,7/3/2024 7:05:19,N
8137825,684,38.600479,-92.215538,10,3.87,48.89,APC,05:27.7,7/3/2024 7:05:22,N
8137852,684,38.600849,-92.215523,10,1.81,46.49,APC,05:39.7,7/3/2024 7:05:25,N
8137853,684,38.601185,-92.215492,10,4.12,45.74,APC,05:39.8,7/3/2024 7:05:28,N
8137854,684,38.601517,-92.215469,10,3.1,43.52,APC,05:39.8,7/3/2024 7:05:31,N
8137855,684,38.601833,-92.215446,10,3.26,42.97,APC,05:39.8,7/3/2024 7:05:34,N
8137856,684,38.602158,-92.215408,10,5.22,41.86,APC,05:39.9,7/3/2024 7:05:37,N
8137864,684,38.602463,-92.215385,10,3.37,41.86,APC,05:46.7,7/3/2024 7:05:40,N
8137865,684,38.602764,-92.215355,10,4.45,41.67,APC,05:46.8,7/3/2024 7:05:43,N
8137886,684,38.603081,-92.215347,10,1.13,42.04,APC,05:52.8,7/3/2024 7:05:46,N
8137887,684,38.603378,-92.21534,10,1.06,39.26,APC,05:52.8,7/3/2024 7:05:49,N
8137888,684,38.603668,-92.215324,10,2.47,39.82,APC,05:55.0,7/3/2024 7:05:52,N
8137896,684,38.604107,-92.215309,10,1.53,45,APC,06:01.7,7/3/2024 7:05:55,N
8137897,684,38.60445,-92.215309,10,0,45.74,APC,06:01.7,7/3/2024 7:05:58,N
8137908,684,38.604691,-92.215302,10,1.3,46.67,APC,06:07.7,7/3/2024 7:06:01,N
8137909,684,38.605034,-92.215286,10,2.09,46.11,APC,06:07.7,7/3/2024 7:06:04,N
8137928,684,38.60537,-92.215256,10,3.99,44.63,APC,06:14.7,7/3/2024 7:06:07,N
8137929,684,38.605717,-92.215218,10,4.89,46.49,APC,06:14.7,7/3/2024 7:06:10,N
8137937,684,38.606079,-92.215187,10,3.83,47.04,APC,06:20.7,7/3/2024 7:06:13,N
8137938,684,38.606422,-92.215157,10,3.91,46.11,APC,06:20.7,7/3/2024 7:06:16,N
8137955,684,38.606766,-92.215134,10,2.99,44.63,APC,06:26.7,7/3/2024 7:06:19,N
8137956,684,38.607105,-92.215103,10,4.09,45.19,APC,06:26.7,7/3/2024 7:06:22,N
8137965,684,38.60743,-92.21508,10,3.17,43.15,APC,06:32.8,7/3/2024 7:06:25,N
8137966,684,38.607746,-92.215065,10,2.12,42.04,APC,06:32.8,7/3/2024 7:06:28,N
8137984,684,38.608055,-92.215042,10,3.33,40.37,APC,06:38.7,7/3/2024 7:06:31,N
8137985,684,38.608341,-92.215019,10,3.6,37.6,APC,06:38.8,7/3/2024 7:06:34,N
8137986,684,38.60862,-92.21492,10,15.5,38.89,APC,06:40.0,7/3/2024 7:06:37,N
8137999,684,38.608887,-92.214722,10,30.09,40.93,APC,06:47.8,7/3/2024 7:06:40,NE
8138000,684,38.6091,-92.214569,10,29.31,25.19,APC,06:47.8,7/3/2024 7:06:43,NE
8138035,684,38.60918,-92.214523,10,24.2,8.15,APC,06:59.8,7/3/2024 7:06:46,NE
8138036,684,38.6092,-92.214478,10,60.37,7.04,APC,06:59.9,7/3/2024 7:06:49,NE
8138037,684,38.609173,-92.214363,10,106.72,14.63,APC,06:59.9,7/3/2024 7:06:52,E
8138038,684,38.609032,-92.214233,10,144.23,26.48,APC,06:59.9,7/3/2024 7:06:55,SE
8138050,684,38.60881,-92.214058,10,148.37,37.6,APC,07:06.7,7/3/2024 7:06:58,SE
8138051,684,38.608536,-92.213882,10,153.35,43.15,APC,07:06.8,7/3/2024 7:07:01,SE
8138062,684,38.608238,-92.213699,10,154.36,41.48,APC,07:12.8,7/3/2024 7:07:04,SE
8138063,684,38.60796,-92.213516,10,152.78,41.86,APC,07:12.8,7/3/2024 7:07:07,SE
8138073,684,38.607738,-92.213249,10,136.78,40.74,APC,07:18.7,7/3/2024 7:07:10,SE
8138074,684,38.607544,-92.212944,10,129.14,40.93,APC,07:18.8,7/3/2024 7:07:13,SE
8138093,684,38.607346,-92.212631,10,128.99,42.23,APC,07:24.8,7/3/2024 7:07:16,SE
8138094,684,38.607166,-92.21228,10,123.27,44.63,APC,07:24.8,7/3/2024 7:07:19,SE
8138095,684,38.60696,-92.211914,10,125.76,47.41,APC,07:25.1,7/3/2024 7:07:22,SE
8138105,684,38.606758,-92.211533,10,124.16,48.71,APC,07:31.7,7/3/2024 7:07:25,SE
8138106,684,38.606552,-92.211143,10,124.06,48.15,APC,07:31.8,7/3/2024 7:07:28,SE
8138116,684,38.606339,-92.210754,10,125.02,49.45,APC,07:38.8,7/3/2024 7:07:31,SE
8138117,684,38.606133,-92.210365,10,124.12,48.52,APC,07:38.8,7/3/2024 7:07:34,SE
8138118,684,38.605911,-92.210007,10,128.43,47.6,APC,07:40.2,7/3/2024 7:07:37,SE
8138139,684,38.605686,-92.209648,10,128.73,47.23,APC,07:47.8,7/3/2024 7:07:40,SE
8138140,684,38.605461,-92.20932,10,131.28,45.93,APC,07:47.8,7/3/2024 7:07:43,SE
8138186,684,38.605213,-92.209015,10,136.14,46.3,APC,08:05.7,7/3/2024 7:07:46,SE
8138187,684,38.604919,-92.20874,10,143.83,47.41,APC,08:05.8,7/3/2024 7:07:49,SE
8138188,684,38.604626,-92.208504,10,147.81,47.04,APC,08:05.8,7/3/2024 7:07:52,SE
8138189,684,38.604324,-92.208267,10,148.48,46.49,APC,08:05.9,7/3/2024 7:07:55,SE
8138190,684,38.604031,-92.208038,10,148.58,46.3,APC,08:05.9,7/3/2024 7:07:58,SE
8138191,684,38.603718,-92.207779,10,147.11,49.45,APC,08:05.9,7/3/2024 7:08:01,SE
8138205,684,38.603405,-92.207504,10,145.53,50.19,APC,08:12.7,7/3/2024 7:08:04,SE
8138206,684,38.603092,-92.207237,10,146.31,50.56,APC,08:12.8,7/3/2024 7:08:07,SE
8138207,684,38.602772,-92.206963,10,146.21,50.37,APC,08:13.2,7/3/2024 7:08:10,SE
8138216,684,38.60247,-92.206696,10,145.36,48.34,APC,08:19.7,7/3/2024 7:08:13,SE
8138217,684,38.602173,-92.206429,10,144.91,48.15,APC,08:19.7,7/3/2024 7:08:16,SE
8138234,684,38.601868,-92.206184,10,147.88,46.49,APC,08:25.7,7/3/2024 7:08:19,SE
8138235,684,38.601437,-92.20578,10,143.78,49.08,APC,08:25.8,7/3/2024 7:08:22,SE
8138254,684,38.600891,-92.205589,10,164.71,48.89,APC,08:33.7,7/3/2024 7:08:28,S
8138255,684,38.600548,-92.205391,10,155.72,49.63,APC,08:33.7,7/3/2024 7:08:31,SE
8138256,684,38.600208,-92.205193,10,155.53,49.08,APC,08:34.2,7/3/2024 7:08:34,SE
8138267,684,38.599876,-92.205002,10,155.79,48.15,APC,08:40.7,7/3/2024 7:08:37,SE
8138268,684,38.599548,-92.204811,10,155.53,48.34,APC,08:40.7,7/3/2024 7:08:40,SE
8138281,684,38.599216,-92.20462,10,155.79,49.26,APC,08:46.7,7/3/2024 7:08:43,SE
8138294,684,38.598553,-92.204231,10,155.37,47.97,APC,08:52.8,7/3/2024 7:08:49,SE
8138315,684,38.598225,-92.204033,10,154.74,48.71,APC,08:59.8,7/3/2024 7:08:52,SE
8138316,684,38.5979,-92.203835,10,154.54,47.41,APC,08:59.8,7/3/2024 7:08:55,SE
8138328,684,38.597584,-92.203659,10,156.48,46.49,APC,09:05.8,7/3/2024 7:08:58,SE
8138329,684,38.597267,-92.203468,10,154.78,47.04,APC,09:05.8,7/3/2024 7:09:01,SE
8138336,684,38.596947,-92.203285,10,155.92,46.3,APC,09:11.6,7/3/2024 7:09:04,SE
8138337,684,38.59663,-92.203102,10,155.72,46.3,APC,09:11.7,7/3/2024 7:09:07,SE
8138349,684,38.596321,-92.202911,10,154.21,45.37,APC,09:17.7,7/3/2024 7:09:10,SE
8138350,684,38.596016,-92.202728,10,154.88,45.56,APC,09:17.8,7/3/2024 7:09:13,SE
8138351,684,38.595711,-92.202538,10,154.04,45,APC,09:19.4,7/3/2024 7:09:16,SE
8138372,684,38.595398,-92.202362,10,156.28,45,APC,09:25.7,7/3/2024 7:09:19,SE
8138373,684,38.595081,-92.202171,10,154.78,45.93,APC,09:25.7,7/3/2024 7:09:22,SE
8138383,684,38.594769,-92.202019,10,159.15,45.93,APC,09:32.8,7/3/2024 7:09:25,S
8138384,684,38.594425,-92.201958,10,172.11,45.56,APC,09:32.8,7/3/2024 7:09:28,S
8138392,684,38.59409,-92.201904,10,172.82,44.63,APC,09:38.7,7/3/2024 7:09:31,S
8138393,684,38.593754,-92.201889,10,178,44.45,APC,09:38.8,7/3/2024 7:09:34,S
8138409,684,38.593407,-92.201897,10,181.03,46.67,APC,09:44.7,7/3/2024 7:09:37,S
8138410,684,38.59306,-92.201935,10,184.89,46.86,APC,09:44.7,7/3/2024 7:09:40,S
8138411,684,38.592705,-92.201973,10,184.78,47.6,APC,09:46.4,7/3/2024 7:09:43,S
